Term 1,Term 2,Term 3,frequency of trigram,frequency of context (bigram Term1 + Term2),probability of trigram
una,gráfica,parecida,1,3,0.3333333333333333
gráfica,parecida,a,1,1,1.0
parecida,a,esta,1,1,1.0
a,esta,</s>,1,1,1.0
esta,</s>,<s>,1,1,1.0
</s>,<s>,Serian,1,1592,0.000628140703517588
<s>,Serian,dos,1,1,1.0
Serian,dos,gráficas,1,1,1.0
dos,gráficas,no?,1,1,1.0
gráficas,no?,</s>,1,1,1.0
<s>,Una,por,1,4,0.25
Una,por,dataset,1,1,1.0
por,dataset,</s>,1,1,1.0
<s>,Lo,que,1,12,0.08333333333333333
Lo,que,no,1,1,1.0
que,no,entendí,1,17,0.058823529411764705
no,entendí,muy,1,1,1.0
entendí,muy,bien,1,1,1.0
muy,bien,es,1,2,0.5
bien,es,como,1,1,1.0
es,como,muestro,1,2,0.5
como,muestro,el,1,1,1.0
muestro,el,"intercepto,",1,1,1.0
el,"intercepto,",o,1,1,1.0
"intercepto,",o,solo,1,1,1.0
o,solo,que,1,1,1.0
solo,que,se,1,1,1.0
que,se,vea,1,8,0.125
se,vea,así,1,2,0.5
vea,así,como,1,1,1.0
así,como,en,1,1,1.0
como,en,la,1,2,0.5
la,grafica,</s>,1,3,0.3333333333333333
grafica,</s>,<s>,1,1,1.0
<s>,"Mmm,",no,1,5,0.2
"Mmm,",no,es,1,1,1.0
no,es,una,1,1,1.0
una,gráfica,por,1,3,0.3333333333333333
gráfica,por,dataset?,1,1,1.0
por,dataset?,</s>,1,1,1.0
dataset?,</s>,<s>,1,1,1.0
<s>,Y,ahí,1,33,0.030303030303030304
Y,ahí,se,1,1,1.0
ahí,se,ponen,1,1,1.0
se,ponen,todos,1,1,1.0
ponen,todos,de,1,1,1.0
todos,de,cada,1,1,1.0
de,cada,metodo,1,1,1.0
cada,metodo,</s>,1,1,1.0
metodo,</s>,<s>,1,1,1.0
<s>,Ah,sisi,1,21,0.047619047619047616
Ah,sisi,</s>,1,1,1.0
sisi,</s>,<s>,1,1,1.0
<s>,Pero,solo,1,27,0.037037037037037035
Pero,solo,es,1,1,1.0
solo,es,una,1,2,0.5
una,gráfica,que,1,3,0.3333333333333333
gráfica,que,compare,1,1,1.0
que,compare,los,1,1,1.0
compare,los,3,1,1,1.0
los,3,modelos,1,9,0.1111111111111111
3,modelos,no?,1,1,1.0
modelos,no?,</s>,1,1,1.0
</s>,<s>,Aunque,1,1592,0.000628140703517588
<s>,Aunque,haya,1,1,1.0
Aunque,haya,algunos,1,1,1.0
haya,algunos,descriptores,1,1,1.0
algunos,descriptores,que,1,1,1.0
descriptores,que,no,1,2,0.5
que,no,estén,1,17,0.058823529411764705
no,estén,en,1,1,1.0
estén,en,alguno,1,1,1.0
en,alguno,</s>,1,1,1.0
"Si,",ahorita,solo,1,6,0.16666666666666666
ahorita,solo,un,1,1,1.0
solo,un,ejemplo,1,1,1.0
un,ejemplo,</s>,1,1,1.0
ejemplo,</s>,<s>,1,1,1.0
Disculpe,"profesora,",estoy,1,4,0.25
"profesora,",estoy,"revisando,",1,1,1.0
estoy,"revisando,",y,1,1,1.0
"revisando,",y,me,1,1,1.0
y,me,acabo,1,2,0.5
me,acabo,de,1,2,0.5
acabo,de,dar,1,4,0.25
de,dar,cuenta,1,1,1.0
dar,cuenta,que,1,1,1.0
cuenta,que,estos,1,1,1.0
que,estos,resultados,1,1,1.0
estos,resultados,son,1,1,1.0
resultados,son,antes,1,1,1.0
son,antes,de,1,1,1.0
antes,de,quitarle,1,2,0.5
de,quitarle,el,1,1,1.0
quitarle,el,ld50,1,1,1.0
el,ld50,sin,1,1,1.0
ld50,sin,el,1,1,1.0
sin,el,"log,",1,2,0.5
el,"log,",entonces,1,1,1.0
"log,",entonces,ya,1,1,1.0
entonces,ya,haciéndolo,1,1,1.0
ya,haciéndolo,sin,1,1,1.0
haciéndolo,sin,"eso,",1,1,1.0
sin,"eso,",lo,1,1,1.0
"eso,",lo,más,1,1,1.0
lo,más,alto,1,1,1.0
más,alto,es,1,1,1.0
alto,es,</s>,1,1,1.0
</s>,<s>,esto,1,1592,0.000628140703517588
<s>,esto,</s>,1,1,1.0
esto,</s>,<s>,1,1,1.0
</s>,<s>,Usamos,1,1592,0.000628140703517588
<s>,Usamos,este,1,1,1.0
Usamos,este,para,1,1,1.0
este,para,la,1,2,0.5
para,la,grafica?,1,4,0.25
la,grafica?,</s>,1,1,1.0
grafica?,</s>,<s>,1,1,1.0
Entonces,que,hacemos,1,2,0.5
que,hacemos,profesora?,1,2,0.5
hacemos,profesora?,</s>,1,1,1.0
<s>,Porque,el,1,12,0.08333333333333333
Porque,el,punto,1,1,1.0
el,punto,era,1,2,0.5
punto,era,comparar,1,1,1.0
era,comparar,los,1,1,1.0
comparar,los,3,1,1,1.0
los,3,no?,1,9,0.1111111111111111
3,no?,</s>,1,1,1.0
<s>,"Si,",aquí,1,56,0.017857142857142856
"Si,",aquí,están,1,1,1.0
aquí,están,los,1,1,1.0
están,los,3,1,2,0.5
los,3,metodos,1,9,0.1111111111111111
3,metodos,</s>,1,1,1.0
metodos,</s>,<s>,1,1,1.0
<s>,Pero,voy,1,27,0.037037037037037035
Pero,voy,a,1,1,1.0
a,hacer,otra,1,3,0.3333333333333333
hacer,otra,prueba,1,1,1.0
otra,prueba,</s>,1,1,1.0
prueba,</s>,<s>,1,1,1.0
<s>,Lo,voy,1,12,0.08333333333333333
Lo,voy,a,1,1,1.0
a,hacer,sin,1,3,0.3333333333333333
hacer,sin,normalizae,1,1,1.0
sin,normalizae,</s>,1,1,1.0
normalizae,</s>,<s>,1,1,1.0
"Si,",pero,se,1,4,0.25
pero,se,supone,1,2,0.5
se,supone,que,1,1,1.0
supone,que,no,1,2,0.5
no,tiene,validación,1,2,0.5
tiene,validación,cruzada,1,1,1.0
"No,",si,"dividimos,",1,3,0.3333333333333333
si,"dividimos,",pero,1,1,1.0
"dividimos,",pero,solo,1,1,1.0
pero,solo,una,1,1,1.0
solo,una,vez,1,1,1.0
una,vez,</s>,1,4,0.25
Voy,a,hacerlo,1,3,0.3333333333333333
a,hacerlo,todos,1,1,1.0
hacerlo,todos,con,1,1,1.0
todos,con,.1,1,2,0.5
con,.1,</s>,1,1,1.0
<s>,Ahorita,ridge,1,20,0.05
Ahorita,ridge,tenia,1,1,1.0
ridge,tenia,1,1,1,1.0
tenia,1,</s>,1,1,1.0
Le,voy,a,1,2,0.5
voy,a,poner,1,16,0.0625
a,poner,.1,1,2,0.5
poner,.1,</s>,1,1,1.0
</s>,<s>,todos,1,1592,0.000628140703517588
<s>,todos,y,1,1,1.0
todos,y,sin,1,1,1.0
y,sin,"normalizar,",1,1,1.0
sin,"normalizar,",a,1,1,1.0
"normalizar,",a,lo.mejor,1,1,1.0
a,lo.mejor,así,1,1,1.0
lo.mejor,así,mejora,1,1,1.0
así,mejora,y,1,1,1.0
mejora,y,ya,1,1,1.0
y,ya,después,1,9,0.1111111111111111
ya,después,implementamos,1,1,1.0
después,implementamos,con,1,1,1.0
implementamos,con,validación,1,1,1.0
con,validación,cruzada,1,1,1.0
<s>,Ahorita,nomas,1,20,0.05
Ahorita,nomas,pa,1,1,1.0
nomas,pa,que,1,1,1.0
pa,que,no,1,2,0.5
no,se,vea,1,10,0.1
se,vea,tan,1,2,0.5
vea,tan,mal,1,1,1.0
tan,mal,</s>,1,1,1.0
<s>,Con,lasso,1,6,0.16666666666666666
Con,lasso,y,1,1,1.0
lasso,y,elastic,1,1,1.0
y,elastic,net,1,1,1.0
elastic,net,con.,1,2,0.5
net,con.,</s>,1,1,1.0
con.,</s>,<s>,1,1,1.0
</s>,<s>,1,1,1592,0.000628140703517588
<s>,1,y,1,1,1.0
1,y,ridge,1,1,1.0
y,ridge,"1,",1,1,1.0
ridge,"1,",elastic,1,1,1.0
"1,",elastic,y,1,1,1.0
elastic,y,lapso,1,1,1.0
y,lapso,salian,1,1,1.0
lapso,salian,bien,1,1,1.0
salian,bien,</s>,1,1,1.0
<s>,Ahorita,salen,1,20,0.05
Ahorita,salen,"así,",1,1,1.0
salen,"así,",y,1,1,1.0
"así,",y,todos,1,1,1.0
y,todos,tienen,1,1,1.0
todos,tienen,.1,1,2,0.5
tienen,.1,</s>,1,1,1.0
<s>,Aqui,esta,1,4,0.25
Aqui,esta,saliendo,1,1,1.0
esta,saliendo,mal,1,1,1.0
saliendo,mal,ridge,1,1,1.0
mal,ridge,nadamas,1,1,1.0
ridge,nadamas,</s>,1,1,1.0
nadamas,</s>,<s>,1,1,1.0
<s>,Es,ridge,1,27,0.037037037037037035
Es,ridge,el,1,1,1.0
ridge,el,que,1,1,1.0
el,que,salio,1,7,0.14285714285714285
que,salio,negativo,1,1,1.0
salio,negativo,</s>,1,1,1.0
lo,que,estoy,1,12,0.08333333333333333
que,estoy,probando,1,1,1.0
estoy,probando,profesora,1,1,1.0
probando,profesora,</s>,1,1,1.0
<s>,No,encuentro,1,51,0.0196078431372549
No,encuentro,la,1,1,1.0
encuentro,la,forma,1,1,1.0
la,forma,de,1,1,1.0
forma,de,mejorar,1,1,1.0
de,mejorar,ridge,1,1,1.0
mejorar,ridge,profesora,1,1,1.0
ridge,profesora,</s>,1,1,1.0
<s>,Le,puse,1,8,0.125
Le,puse,lambda,1,1,1.0
puse,lambda,</s>,1,1,1.0
lambda,</s>,<s>,1,1,1.0
</s>,<s>,20,1,1592,0.000628140703517588
<s>,20,</s>,1,1,1.0
20,</s>,<s>,1,1,1.0
<s>,Y,se,1,33,0.030303030303030304
Y,se,quedo,1,1,1.0
se,quedo,en,1,1,1.0
quedo,en,-.72,1,2,0.5
en,-.72,</s>,1,1,1.0
-.72,</s>,<s>,1,1,1.0
<s>,Con,lambda,1,6,0.16666666666666666
Con,lambda,10000,1,1,1.0
lambda,10000,ya,1,1,1.0
10000,ya,paso,1,1,1.0
ya,paso,a,1,1,1.0
paso,a,positivo,1,2,0.5
a,positivo,jaja,1,1,1.0
positivo,jaja,</s>,1,1,1.0
</s>,<s>,.022,1,1592,0.000628140703517588
<s>,.022,</s>,1,1,1.0
.022,</s>,<s>,1,1,1.0
<s>,Ahorita,le,1,20,0.05
Ahorita,le,puedo,1,1,1.0
le,puedo,poner,1,1,1.0
puedo,poner,uno,1,1,1.0
poner,uno,muy,1,1,1.0
uno,muy,muy,1,1,1.0
muy,muy,grande,1,1,1.0
muy,grande,nadamas,1,1,1.0
grande,nadamas,para,1,1,1.0
nadamas,para,ejemplificar,1,1,1.0
para,ejemplificar,la,1,1,1.0
ejemplificar,la,grafica,1,1,1.0
la,grafica,no?,1,3,0.3333333333333333
grafica,no?,</s>,1,1,1.0
<s>,Ya,despues,1,78,0.01282051282051282
Ya,despues,lo,1,1,1.0
despues,lo,arreglamos,1,1,1.0
lo,arreglamos,xd,1,1,1.0
arreglamos,xd,</s>,1,1,1.0
<s>,O,no?,1,28,0.03571428571428571
O,no?,</s>,1,1,1.0
</s>,<s>,"Jaajaja,",1,1592,0.000628140703517588
<s>,"Jaajaja,",es,1,1,1.0
"Jaajaja,",es,maquillar,1,1,1.0
es,maquillar,resultados,1,1,1.0
maquillar,resultados,</s>,1,1,1.0
</s>,<s>,Reporto,1,1592,0.000628140703517588
<s>,Reporto,esa,1,1,1.0
Reporto,esa,en,1,1,1.0
esa,en,la,1,2,0.5
la,grafica,comparativq,1,3,0.3333333333333333
grafica,comparativq,</s>,1,1,1.0
comparativq,</s>,<s>,1,1,1.0
<s>,"Si,",voy,1,56,0.017857142857142856
"Si,",voy,</s>,1,1,1.0
<s>,Ese,como,1,5,0.2
Ese,como,"seria,",1,1,1.0
como,"seria,",cuanto,1,1,1.0
"seria,",cuanto,vale,1,1,1.0
cuanto,vale,y,1,1,1.0
vale,y,cuando,1,1,1.0
y,cuando,la,1,1,1.0
cuando,la,matriz,1,1,1.0
matriz,de,coeficientes,1,2,0.5
de,coeficientes,es,1,1,1.0
coeficientes,es,cero,1,1,1.0
es,cero,verdad,1,1,1.0
cero,verdad,profesora,1,1,1.0
verdad,profesora,</s>,1,1,1.0
<s>,Tengo,dudas,1,4,0.25
Tengo,dudas,con,1,1,1.0
dudas,con,el,1,1,1.0
con,el,intercepto,1,9,0.1111111111111111
el,intercepto,"profesora,",1,3,0.3333333333333333
intercepto,"profesora,",no,1,1,1.0
se,bien,que,1,2,0.5
bien,que,"representa,",1,1,1.0
que,"representa,",o,1,1,1.0
"representa,",o,como,1,1,1.0
o,como,sacarlo,1,2,0.5
como,sacarlo,</s>,1,1,1.0
sacarlo,</s>,<s>,1,1,1.0
<s>,Ya,quedo,1,78,0.01282051282051282
Ya,quedo,</s>,1,1,1.0
quedo,</s>,<s>,1,1,1.0
<s>,Podría,ser,1,2,0.5
Podría,ser,"antes,",1,1,1.0
ser,"antes,",o,1,1,1.0
"antes,",o,como,1,1,1.0
o,como,a,1,2,0.5
las,8,profesora?,1,5,0.2
8,profesora?,</s>,1,1,1.0
Disculpe,"profesora,",que,1,4,0.25
"profesora,",que,nos,1,1,1.0
que,nos,recomienda,1,7,0.14285714285714285
nos,recomienda,ponerles,1,1,1.0
recomienda,ponerles,a,1,1,1.0
ponerles,a,los,1,1,1.0
a,los,sinodales,1,2,0.5
los,sinodales,como,1,1,1.0
sinodales,como,de,1,1,1.0
como,de,comer,1,2,0.5
<s>,Una,agüita,1,4,0.25
Una,agüita,y,1,1,1.0
agüita,y,que,1,1,1.0
y,que,mas?,1,1,1.0
</s>,<s>,Vinimos,1,1592,0.000628140703517588
<s>,Vinimos,por,1,1,1.0
Vinimos,por,algo,1,1,1.0
por,algo,de,1,1,1.0
algo,de,comer,1,1,1.0
Ya,estamos,en,1,2,0.5
estamos,en,el,1,1,1.0
en,el,póster,1,24,0.041666666666666664
el,póster,</s>,1,1,1.0
póster,</s>,<s>,1,1,1.0
<s>,Igual,nos,1,6,0.16666666666666666
Igual,nos,sirvió,1,1,1.0
nos,sirvió,porque,1,1,1.0
sirvió,porque,nos,1,1,1.0
porque,nos,preguntaron,1,1,1.0
nos,preguntaron,unas,1,1,1.0
preguntaron,unas,cosas,1,1,1.0
unas,cosas,que,1,1,1.0
cosas,que,ni,1,1,1.0
que,ni,sabíamos,1,3,0.3333333333333333
ni,sabíamos,"bien,",1,1,1.0
sabíamos,"bien,",y,1,1,1.0
"bien,",y,ya,1,1,1.0
y,ya,nos,1,9,0.1111111111111111
ya,nos,lo,1,3,0.3333333333333333
nos,lo,contestó,1,1,1.0
lo,contestó,después,1,1,1.0
contestó,después,la,1,1,1.0
después,la,doctora,1,1,1.0
la,doctora,karina,1,1,1.0
doctora,karina,</s>,1,1,1.0
karina,</s>,<s>,1,1,1.0
día,"profesora,",a,1,9,0.1111111111111111
"profesora,",a,que,1,4,0.25
hora,tiene,chance,1,2,0.5
tiene,chance,para,1,1,1.0
chance,para,ver,1,1,1.0
ver,si,me,1,5,0.2
si,me,puede,1,7,0.14285714285714285
me,puede,firmar,1,2,0.5
puede,firmar,lo,1,1,1.0
firmar,lo,del,1,1,1.0
lo,del,servicio,1,3,0.3333333333333333
del,servicio,</s>,1,1,1.0
día,"profesora,",esta,1,9,0.1111111111111111
"profesora,",esta,en,1,1,1.0
en,su,cubículo?,1,3,0.3333333333333333
su,cubículo?,</s>,1,1,1.0
cubículo?,</s>,<s>,1,1,1.0
El,día,viernes,1,2,0.5
viernes,a,que,1,3,0.3333333333333333
puedo,encontrar,profesora,1,3,0.3333333333333333
encontrar,profesora,</s>,1,1,1.0
si,profesora,</s>,1,2,0.5
"profesora,",si,</s>,1,4,0.25
</s>,<s>,podemos,1,1592,0.000628140703517588
<s>,podemos,</s>,1,1,1.0
podemos,</s>,<s>,1,1,1.0
noches,"profesora,",el,1,2,0.5
la,puedo,encontrar?,1,4,0.25
puedo,encontrar?,</s>,1,1,1.0
encontrar?,</s>,<s>,1,1,1.0
<s>,A,esa,1,23,0.043478260869565216
A,esa,hora,1,1,1.0
esa,hora,ya,1,3,0.3333333333333333
hora,ya,estoy,1,1,1.0
ya,estoy,ahí,1,3,0.3333333333333333
estoy,ahí,profesora,1,1,1.0
ahí,profesora,</s>,1,1,1.0
De,que,lado,1,2,0.5
que,lado,profesora?,1,1,1.0
lado,profesora?,</s>,1,1,1.0
Vale,"profesora,",yo,1,18,0.05555555555555555
"profesora,",yo,también,1,4,0.25
yo,también,vengo,1,1,1.0
también,vengo,llegando,1,1,1.0
vengo,llegando,</s>,1,1,1.0
Ya,ando,aquí,1,3,0.3333333333333333
ando,aquí,en,1,1,1.0
aquí,en,los,1,1,1.0
en,los,checadores,1,2,0.5
los,checadores,</s>,1,1,1.0
checadores,</s>,<s>,1,1,1.0
</s>,<s>,profesora,1,1592,0.000628140703517588
<s>,profesora,</s>,1,1,1.0
día,"profesora,",una,1,9,0.1111111111111111
una,"preguntota,",usted,1,2,0.5
"preguntota,",usted,si,1,1,1.0
usted,si,encontro,1,1,1.0
si,encontro,que,1,1,1.0
encontro,que,lambda,1,1,1.0
que,lambda,usan,1,1,1.0
lambda,usan,en,1,1,1.0
usan,en,el,1,1,1.0
en,el,libro?,1,24,0.041666666666666664
el,libro?,</s>,1,1,1.0
libro?,</s>,<s>,1,1,1.0
<s>,Porque,la,1,12,0.08333333333333333
Porque,la,menos,1,1,1.0
la,menos,por,1,1,1.0
menos,por,mi,1,1,1.0
por,mi,parte,1,2,0.5
mi,parte,no,1,1,1.0
parte,no,lo,1,1,1.0
no,lo,encontre,1,1,1.0
lo,encontre,</s>,1,1,1.0
encontre,</s>,<s>,1,1,1.0
<s>,Y,tambien,1,33,0.030303030303030304
Y,tambien,le,1,1,1.0
tambien,le,queria,1,1,1.0
le,queria,"decir,",1,1,1.0
queria,"decir,",que,1,1,1.0
"decir,",que,ni,1,1,1.0
que,ni,si,1,3,0.3333333333333333
ni,si,quiera,1,1,1.0
si,quiera,las,1,1,1.0
quiera,las,correlaciones,1,1,1.0
las,correlaciones,dan,1,2,0.5
correlaciones,dan,exactamente,1,1,1.0
dan,exactamente,igual,1,1,1.0
exactamente,igual,</s>,1,1,1.0
</s>,<s>,Casi,1,1592,0.000628140703517588
<s>,Casi,todas,1,1,1.0
Casi,todas,son,1,1,1.0
todas,son,"parecidas,",1,2,0.5
son,"parecidas,",pero,1,1,1.0
"parecidas,",pero,hay,1,1,1.0
pero,hay,unas,1,1,1.0
hay,unas,que,1,1,1.0
unas,que,si,1,1,1.0
que,si,varian,1,14,0.07142857142857142
si,varian,</s>,1,1,1.0
varian,</s>,<s>,1,1,1.0
<s>,Pero,supongo,1,27,0.037037037037037035
Pero,supongo,que,1,1,1.0
supongo,que,esta,1,1,1.0
que,esta,"raro,",1,3,0.3333333333333333
esta,"raro,",porque,1,1,1.0
"raro,",porque,al,1,1,1.0
porque,al,sacar,1,1,1.0
al,sacar,las,1,1,1.0
sacar,las,correlaciones,1,1,1.0
las,correlaciones,con,1,2,0.5
correlaciones,con,la,1,2,0.5
con,la,"interfaz,",1,8,0.125
la,"interfaz,",pues,1,2,0.5
"interfaz,",pues,si,1,1,1.0
pues,si,da,1,1,1.0
si,da,la,1,1,1.0
da,la,linea,1,1,1.0
la,linea,diagonal,1,1,1.0
linea,diagonal,de,1,1,1.0
diagonal,de,"unos,",1,1,1.0
de,"unos,",entonces,1,1,1.0
"unos,",entonces,no,1,1,1.0
entonces,no,puede,1,1,1.0
no,puede,estar,1,1,1.0
puede,estar,mal,1,1,1.0
estar,mal,o,1,1,1.0
mal,o,si?,1,1,1.0
</s>,<s>,lo,1,1592,0.000628140703517588
<s>,lo,checamos,1,1,1.0
</s>,<s>,AHorita,1,1592,0.000628140703517588
<s>,AHorita,le,1,1,1.0
AHorita,le,confirmo,1,1,1.0
le,confirmo,profesora,1,2,0.5
confirmo,profesora,</s>,1,1,1.0
</s>,<s>,Mammals,1,1592,0.000628140703517588
<s>,Mammals,acute,1,1,1.0
Mammals,acute,oral,1,1,1.0
acute,oral,LD50,1,1,1.0
oral,LD50,-log10(mol/kg),1,1,1.0
LD50,-log10(mol/kg),</s>,1,1,1.0
-log10(mol/kg),</s>,<s>,1,1,1.0
<s>,Esa,es,1,3,0.3333333333333333
Esa,es,con,1,1,1.0
es,con,el,1,1,1.0
con,el,log,1,9,0.1111111111111111
el,log,</s>,1,1,1.0
log,</s>,<s>,1,1,1.0
<s>,Lo,mas,1,12,0.08333333333333333
Lo,mas,seguro,1,1,1.0
mas,seguro,es,1,1,1.0
seguro,es,que,1,1,1.0
es,que,me,1,10,0.1
que,me,operen,1,6,0.16666666666666666
me,operen,el,1,1,1.0
operen,el,9,1,1,1.0
el,9,de,1,1,1.0
9,de,marzo,1,1,1.0
de,marzo,profesora,1,1,1.0
marzo,profesora,</s>,1,1,1.0
Yo,ya,estoy,1,3,0.3333333333333333
ya,estoy,profesora,1,3,0.3333333333333333
estoy,profesora,</s>,1,1,1.0
</s>,<s>,Repruebelo,1,1592,0.000628140703517588
<s>,Repruebelo,profesora,1,1,1.0
Repruebelo,profesora,</s>,1,1,1.0
<s>,"Si,",nosotros,1,56,0.017857142857142856
"Si,",nosotros,también,1,1,1.0
nosotros,también,vamos,1,1,1.0
también,vamos,a,1,1,1.0
vamos,a,agarrar,1,8,0.125
a,agarrar,así,1,1,1.0
agarrar,así,el,1,1,1.0
así,el,15%,1,1,1.0
el,15%,para,1,1,1.0
15%,para,lo,1,1,1.0
lo,de,prediccion?,1,5,0.2
de,prediccion?,</s>,1,1,1.0
prediccion?,</s>,<s>,1,1,1.0
Si,"profesora,",el,1,13,0.07692307692307693
de,mañana,si,1,9,0.1111111111111111
mañana,si,me,1,1,1.0
si,me,conecto,1,7,0.14285714285714285
me,conecto,</s>,1,1,1.0
conecto,</s>,<s>,1,1,1.0
<s>,Ya,el,1,78,0.01282051282051282
Ya,el,sábado,1,1,1.0
el,sábado,profesora,1,2,0.5
sábado,profesora,</s>,1,1,1.0
<s>,El,viernes,1,16,0.0625
El,viernes,me,1,1,1.0
viernes,me,internan,1,1,1.0
me,internan,</s>,1,1,1.0
internan,</s>,<s>,1,1,1.0
<s>,La,funcion,1,4,0.25
La,funcion,objetivo,1,1,1.0
funcion,objetivo,seria,1,1,1.0
objetivo,seria,el,1,1,1.0
seria,el,error,1,1,1.0
el,error,cuadratico,1,3,0.3333333333333333
error,cuadratico,"medio,",1,1,1.0
cuadratico,"medio,",o,1,1,1.0
"medio,",o,cual,1,1,1.0
o,cual,seria,1,1,1.0
cual,seria,profesora?,1,1,1.0
seria,profesora?,</s>,1,1,1.0
<s>,O,R2?,1,28,0.03571428571428571
O,R2?,</s>,1,1,1.0
R2?,</s>,<s>,1,1,1.0
<s>,El,8,1,16,0.0625
El,8,es,1,1,1.0
8,es,la,1,1,1.0
es,la,pendiente,1,6,0.16666666666666666
la,pendiente,y,1,1,1.0
pendiente,y,el,1,1,1.0
y,el,-10,1,6,0.16666666666666666
el,-10,el,1,1,1.0
-10,el,intercepto,1,1,1.0
el,intercepto,<Se,1,3,0.3333333333333333
intercepto,<Se,editó,1,1,1.0
Vale,"profesora,",lo,1,18,0.05555555555555555
"profesora,",lo,implemento,1,2,0.5
lo,implemento,para,1,2,0.5
implemento,para,minimizar,1,1,1.0
para,minimizar,el,1,1,1.0
minimizar,el,error,1,2,0.5
el,error,</s>,1,3,0.3333333333333333
error,</s>,<s>,1,1,1.0
En,cuanto,lo,1,3,0.3333333333333333
cuanto,lo,implemente,1,1,1.0
lo,implemente,para,1,1,1.0
implemente,para,el,1,1,1.0
para,el,error,1,3,0.3333333333333333
el,error,lo,1,3,0.3333333333333333
error,lo,grafico,1,1,1.0
lo,grafico,</s>,1,1,1.0
grafico,</s>,<s>,1,1,1.0
<s>,Pero,el,1,27,0.037037037037037035
Pero,el,R^2,1,1,1.0
el,R^2,esta,1,1,1.0
R^2,esta,bien,1,1,1.0
<s>,Y,esas,1,33,0.030303030303030304
Y,esas,son,1,1,1.0
esas,son,las,1,1,1.0
son,las,y,1,1,1.0
las,y,reales,1,1,1.0
y,reales,y,1,1,1.0
reales,y,las,1,1,1.0
y,las,que,1,1,1.0
las,que,predijo,1,1,1.0
que,predijo,y,1,1,1.0
predijo,y,si,1,1,1.0
y,si,son,1,4,0.25
si,son,similares,1,3,0.3333333333333333
son,similares,</s>,1,1,1.0
similares,</s>,<s>,1,1,1.0
<s>,"Entonces,",no,1,3,0.3333333333333333
"Entonces,",no,se,1,1,1.0
no,se,que,1,10,0.1
se,que,este,1,1,1.0
que,este,pasando,1,1,1.0
este,pasando,ahi,1,1,1.0
pasando,ahi,</s>,1,1,1.0
ahi,</s>,<s>,1,1,1.0
<s>,Para,"R^2,",1,13,0.07692307692307693
Para,"R^2,",lo,1,1,1.0
"R^2,",lo,hago,1,1,1.0
lo,hago,con,1,1,1.0
hago,con,el,1,1,1.0
con,el,score,1,9,0.1111111111111111
el,score,de,1,1,1.0
score,de,la,1,1,1.0
de,la,misma,1,13,0.07692307692307693
la,misma,prediccion,1,1,1.0
misma,prediccion,</s>,1,1,1.0
prediccion,</s>,<s>,1,1,1.0
Para,el,"MSE,",1,2,0.5
el,"MSE,",lo,1,1,1.0
"MSE,",lo,use,1,1,1.0
lo,use,primero,1,1,1.0
use,primero,con,1,1,1.0
primero,con,esta:,1,1,1.0
con,esta:,mean_squared_error,1,1,1.0
esta:,mean_squared_error,</s>,1,1,1.0
mean_squared_error,</s>,<s>,1,1,1.0
<s>,Y,despues,1,33,0.030303030303030304
Y,despues,a,1,1,1.0
despues,a,mano,1,1,1.0
a,mano,asi:,1,1,1.0
mano,asi:,def,1,1,1.0
asi:,def,"mse(actual,",1,1,1.0
def,"mse(actual,",predicted):,1,1,1.0
"mse(actual,",predicted):,</s>,1,1,1.0
predicted):,</s>,<s>,1,1,1.0
<s>,Pero,ambas,1,27,0.037037037037037035
Pero,ambas,salen,1,1,1.0
ambas,salen,igual,1,1,1.0
salen,igual,</s>,1,1,1.0
<s>,"Si,",esa,1,56,0.017857142857142856
"Si,",esa,"grafica,",1,1,1.0
esa,"grafica,",segun,1,1,1.0
"grafica,",segun,es,1,1,1.0
segun,es,despues,1,1,1.0
es,despues,de,1,1,1.0
despues,de,minimizar,1,3,0.3333333333333333
de,minimizar,el,1,1,1.0
minimizar,el,"error,",1,2,0.5
el,"error,",pero,1,1,1.0
"error,",pero,no,1,1,1.0
pero,no,le,1,6,0.16666666666666666
no,le,movio,1,4,0.25
le,movio,nada,1,1,1.0
movio,nada,</s>,1,1,1.0
Eso,es,porque,1,3,0.3333333333333333
es,porque,ya,1,3,0.3333333333333333
porque,ya,es,1,1,1.0
ya,es,el,1,2,0.5
es,el,mas,1,14,0.07142857142857142
el,mas,optimo,1,1,1.0
mas,optimo,profesora?,1,1,1.0
optimo,profesora?,</s>,1,1,1.0
Es,para,asignar,1,2,0.5
para,asignar,el,1,1,1.0
asignar,el,coeficiente,1,1,1.0
el,coeficiente,y,1,2,0.5
coeficiente,y,el,1,1,1.0
y,el,intercepto,1,6,0.16666666666666666
el,intercepto,a,1,3,0.3333333333333333
intercepto,a,initial_scope,1,1,1.0
a,initial_scope,e,1,1,1.0
initial_scope,e,initial_intercept,1,1,1.0
e,initial_intercept,</s>,1,1,1.0
initial_intercept,</s>,<s>,1,1,1.0
se,si,este,1,2,0.5
si,este,bien,1,2,0.5
este,bien,implementado,1,1,1.0
bien,implementado,asi,1,1,1.0
implementado,asi,profesora,1,1,1.0
asi,profesora,</s>,1,1,1.0
<s>,"Entonces,",es,1,3,0.3333333333333333
"Entonces,",es,mejor,1,1,1.0
es,mejor,tambien,1,1,1.0
mejor,tambien,empezar,1,1,1.0
tambien,empezar,aleatoreamente?,1,1,1.0
empezar,aleatoreamente?,</s>,1,1,1.0
aleatoreamente?,</s>,<s>,1,1,1.0
